INSPECTION_STATUS,VIOLATION_CODE,VIOLATION_STATUS,INSPECTION_CATEGORY,PROPERTY_GROUP,LONGITUDE,LATITUDE,DEPARTMENT_BUREAU
FAILED,CN198019,OPEN,COMPLAINT,small,-87.672555,41.904535,CONSERVATION
FAILED,CN063014,OPEN,COMPLAINT,small,-87.654972,41.694826,CONSERVATION
FAILED,CN198019,OPEN,COMPLAINT,small,-87.651846,41.776607,SPECIAL TASK FORCE
FAILED,CN131016,OPEN,COMPLAINT,small,-87.629138,41.774658,CONSERVATION
FAILED,CN062024,OPEN,PERIODIC,small,-87.649782,41.926022,CONSERVATION
FAILED,NC2022,OPEN,COMPLAINT,large,-87.652019,41.913611,NEW CONSTRUCTION
FAILED,CN132016,OPEN,COMPLAINT,small,-87.658935,41.769224,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.609582,41.819557,CONSERVATION
FAILED,CN070024,OPEN,COMPLAINT,small,-87.616550,41.727014,CONSERVATION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.747229,41.885829,SPECIAL TASK FORCE
FAILED,CN067024,OPEN,COMPLAINT,large,-87.764529,41.898616,CONSERVATION
PASSED,NC2021,COMPLIED,COMPLAINT,small,-87.698990,41.809592,CONSERVATION
FAILED,EV1111,OPEN,PERIODIC,small,-87.680178,41.896668,ELEVATOR
FAILED,CN131016,OPEN,COMPLAINT,small,-87.649468,41.836306,CONSERVATION
PASSED,EV1110,COMPLIED,PERIODIC,small,-87.569834,41.773434,ELEVATOR
FAILED,CN064014,OPEN,PERIODIC,small,-87.565206,41.753763,CONSERVATION
FAILED,EL0001,OPEN,COMPLAINT,small,-87.638573,41.757533,ELECTRICAL
FAILED,CN073044,OPEN,COMPLAINT,small,-87.707624,41.775140,CONSERVATION
FAILED,CN198019,OPEN,COMPLAINT,small,-87.771657,41.880589,CONSERVATION
FAILED,EV1110,COMPLIED,PERMIT,small,-87.622194,41.852998,ELEVATOR
FAILED,CN070024,OPEN,COMPLAINT,small,-87.654639,41.837259,CONSERVATION
FAILED,CN131026,OPEN,PERIODIC,small,-87.676015,41.853900,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.772370,41.892799,CONSERVATION
FAILED,NC2011,OPEN,PERIODIC,small,-87.722150,41.971464,CONSERVATION
FAILED,CN197019,OPEN,COMPLAINT,small,-87.603213,41.774331,CONSERVATION
FAILED,CN062024,OPEN,COMPLAINT,small,-87.668031,41.780692,CONSERVATION
FAILED,CN070014,OPEN,COMPLAINT,small,-87.714830,41.929576,CONSERVATION
FAILED,CN102015,OPEN,COMPLAINT,small,-87.741099,41.774542,CONSERVATION
PASSED,CN046013,COMPLIED,COMPLAINT,small,-87.716207,41.862952,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.726071,41.860249,SPECIAL TASK FORCE
FAILED,VT1050,OPEN,PERIODIC,small,-87.721786,41.916282,VENTILATION
FAILED,PL159057,OPEN,COMPLAINT,small,-87.575073,41.760054,PLUMBING
FAILED,CN067014,OPEN,COMPLAINT,small,-87.698558,41.748951,CONSERVATION
FAILED,CN070024,OPEN,COMPLAINT,small,-87.743608,41.776953,CONSERVATION
FAILED,CN138056,OPEN,PERIODIC,small,-87.719069,41.860952,CONSERVATION
FAILED,PL171017,OPEN,COMPLAINT,small,-87.610039,41.755448,SPECIAL TASK FORCE
FAILED,CN194039,OPEN,COMPLAINT,small,-87.568493,41.744321,SPECIAL TASK FORCE
FAILED,CN198019,OPEN,PERIODIC,small,-87.653057,41.918220,CONSERVATION
FAILED,CN063014,OPEN,PERIODIC,small,-87.748750,41.954143,CONSERVATION
FAILED,CN104015,OPEN,PERIODIC,small,-87.726619,41.908402,CONSERVATION
FAILED,CN131016,OPEN,PERIODIC,small,-87.669573,42.006735,CONSERVATION
FAILED,PL194029,OPEN,COMPLAINT,small,-87.609791,41.783276,SPECIAL TASK FORCE
FAILED,CN062024,OPEN,COMPLAINT,small,-87.659320,41.947543,CONSERVATION
FAILED,EL0085,OPEN,COMPLAINT,small,-87.733466,41.878885,SPECIAL TASK FORCE
FAILED,CN103035,OPEN,COMPLAINT,small,-87.648458,41.833855,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.703656,41.844160,CONSERVATION
FAILED,EV1110,COMPLIED,PERMIT,small,-87.626503,41.873222,ELEVATOR
FAILED,CN069014,OPEN,COMPLAINT,small,-87.638593,41.842811,CONSERVATION
PASSED,EV1111,COMPLIED,PERMIT,small,-87.690235,41.924965,ELEVATOR
FAILED,CN194029,OPEN,PERIODIC,small,-87.682893,41.932118,VENTILATION
FAILED,EL0096,OPEN,COMPLAINT,small,-87.709329,41.961286,SIGNS
FAILED,CN196029,OPEN,COMPLAINT,small,-87.703656,41.844160,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.748539,41.933223,CONSERVATION
FAILED,CN104055,OPEN,COMPLAINT,small,-87.694972,41.857509,CONSERVATION
FAILED,EL0085,OPEN,COMPLAINT,small,-87.728318,41.880803,SPECIAL TASK FORCE
FAILED,CN015062,OPEN,PERIODIC,small,-87.585033,41.801777,CONSERVATION
FAILED,CN131036,OPEN,PERIODIC,small,-87.611453,41.803045,CONSERVATION
PASSED,VT1010,OPEN,PERMIT,small,-87.701813,41.913230,VENTILATION
FAILED,CN103015,OPEN,COMPLAINT,small,-87.650767,41.858881,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.626478,41.756506,CONSERVATION
FAILED,CN075014,OPEN,PERIODIC,small,-87.727087,41.972615,CONSERVATION
FAILED,CN064014,OPEN,COMPLAINT,small,-87.670683,41.965326,CONSERVATION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.666743,41.789210,CONSERVATION
FAILED,CN014012,OPEN,PERIODIC,small,-87.572513,41.773380,CONSERVATION
FAILED,CN076044,OPEN,COMPLAINT,small,-87.708888,41.846128,CONSERVATION
FAILED,CN101025,OPEN,COMPLAINT,small,-87.645877,41.827198,CONSERVATION
PASSED,BR2010,COMPLIED,PERIODIC,small,-87.647211,41.936559,BOILER
FAILED,CN074014,OPEN,COMPLAINT,small,-87.670326,41.833618,CONSERVATION
FAILED,CN063014,OPEN,COMPLAINT,small,-87.649497,41.942471,CONSERVATION
FAILED,CN073014,OPEN,COMPLAINT,small,-87.726320,41.811590,CONSERVATION
FAILED,EL0024,OPEN,COMPLAINT,small,-87.611420,41.762783,SPECIAL TASK FORCE
FAILED,CN190019,OPEN,COMPLAINT,small,-87.721025,41.903896,CONSERVATION
FAILED,CN077014,OPEN,COMPLAINT,small,-87.582229,41.742318,CONSERVATION
FAILED,CN076034,OPEN,COMPLAINT,small,-87.634603,41.680311,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.699918,41.871822,CONSERVATION
PASSED,EV1110,COMPLIED,PERMIT,small,-87.653321,41.876470,ELEVATOR
FAILED,CN062024,OPEN,PERIODIC,small,-87.650266,41.801626,CONSERVATION
FAILED,CN015062,OPEN,COMPLAINT,small,-87.694302,41.963848,CONSERVATION
FAILED,CN131016,OPEN,COMPLAINT,small,-87.725072,41.926453,CONSERVATION
FAILED,CN064014,OPEN,COMPLAINT,small,-87.641956,41.855993,CONSERVATION
FAILED,CN070014,OPEN,PERIODIC,small,-87.609271,41.751324,CONSERVATION
FAILED,CN065014,OPEN,PERIODIC,small,-87.658970,41.759434,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.638164,41.669302,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.642332,41.867108,CONSERVATION
FAILED,CN197019,OPEN,COMPLAINT,small,-87.769577,41.795973,CONSERVATION
PASSED,BR2080,COMPLIED,PERIODIC,small,-87.646339,41.929846,BOILER
FAILED,CN197019,OPEN,COMPLAINT,small,-87.604034,41.748412,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.730972,41.939845,CONSERVATION
FAILED,CN106015,OPEN,PERIODIC,small,-87.728857,41.883435,CONSERVATION
FAILED,EL0003,OPEN,COMPLAINT,small,-87.623785,41.679237,SPECIAL TASK FORCE
FAILED,CN076034,OPEN,COMPLAINT,small,-87.655884,41.939774,CONSERVATION
FAILED,CN136016,OPEN,COMPLAINT,small,-87.757293,41.873608,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.771793,41.781793,CONSERVATION
FAILED,CN138106,OPEN,COMPLAINT,small,-87.785952,41.934510,CONSERVATION
FAILED,CN101015,OPEN,PERIODIC,small,-87.700229,41.821879,SPECIAL INSPECTION PROGRAM
FAILED,CN139016,OPEN,PERIODIC,small,-87.647976,41.905164,CONSERVATION
FAILED,EV1111,COMPLIED,PERMIT,small,-87.647777,41.895266,ELEVATOR
PASSED,EL0084,COMPLIED,PERMIT,small,-87.727665,41.879846,ELECTRICAL
FAILED,CN138106,OPEN,COMPLAINT,small,-87.761361,41.937623,CONSERVATION
FAILED,CN041063,OPEN,COMPLAINT,small,-87.697180,41.788938,CONSERVATION
FAILED,CN070024,OPEN,COMPLAINT,small,-87.718809,41.851732,CONSERVATION
FAILED,CN104025,COMPLIED,COMPLAINT,small,-87.768243,41.923062,CONSERVATION
FAILED,CN194019,OPEN,COMPLAINT,small,-87.720974,41.855864,CONSERVATION
FAILED,CN190029,OPEN,PERIODIC,small,-87.667747,42.008786,CONSERVATION
FAILED,CN077014,OPEN,COMPLAINT,small,-87.573744,41.767488,CONSERVATION
FAILED,CN062024,OPEN,PERIODIC,small,-87.621718,41.785482,CONSERVATION
FAILED,NC2011,OPEN,COMPLAINT,small,-87.765706,41.907717,SPECIAL TASK FORCE
FAILED,CN133016,OPEN,COMPLAINT,small,-87.625524,41.698850,CONSERVATION
FAILED,NC2071,OPEN,COMPLAINT,small,-87.765200,41.944180,CONSERVATION
FAILED,CN063014,OPEN,COMPLAINT,small,-87.701207,41.791535,CONSERVATION
PASSED,EV1111,COMPLIED,PERIODIC,small,-87.716216,41.979418,ELEVATOR
FAILED,CN104035,OPEN,COMPLAINT,small,-87.812519,41.945268,CONSERVATION
FAILED,CN070024,OPEN,COMPLAINT,small,-87.672878,41.979883,SPECIAL TASK FORCE
FAILED,EL0027,OPEN,PERIODIC,small,-87.611749,41.782022,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.579206,41.736519,CONSERVATION
FAILED,CN074024,OPEN,COMPLAINT,small,-87.724562,41.867199,SPECIAL TASK FORCE
FAILED,CN061064,OPEN,COMPLAINT,small,-87.673977,41.765603,CONSERVATION
FAILED,CN104025,OPEN,COMPLAINT,small,-87.779905,41.930973,CONSERVATION
FAILED,CN198019,OPEN,PERIODIC,small,-87.636524,41.916848,CONSERVATION
FAILED,PL151137,OPEN,PERMIT,small,-87.758222,41.906837,WATER
FAILED,EL0019,OPEN,COMPLAINT,small,-87.661988,41.782093,SPECIAL TASK FORCE
FAILED,PL194039,OPEN,COMPLAINT,small,-87.642779,41.773117,SPECIAL TASK FORCE
FAILED,CN065014,OPEN,COMPLAINT,small,-87.619114,41.784651,CONSERVATION
FAILED,CN131026,OPEN,COMPLAINT,small,-87.719062,41.939305,CONSERVATION
FAILED,CN197019,OPEN,COMPLAINT,small,-87.555165,41.751395,CONSERVATION
FAILED,CN104015,OPEN,COMPLAINT,small,-87.728069,41.854253,CONSERVATION
FAILED,CN021053,OPEN,PERIODIC,small,-87.661862,41.884282,SPECIAL INSPECTION PROGRAM
FAILED,CN196029,OPEN,COMPLAINT,small,-87.662025,41.773930,CONSERVATION
FAILED,CN073014,OPEN,PERIODIC,small,-87.719069,41.860952,CONSERVATION
FAILED,CN132046,OPEN,COMPLAINT,small,-87.613128,41.689307,CONSERVATION
FAILED,CN067014,OPEN,COMPLAINT,small,-87.674085,41.771963,CONSERVATION
FAILED,CN104035,COMPLIED,COMPLAINT,small,-87.570008,41.717950,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.595119,41.797108,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.725432,41.845046,CONSERVATION
FAILED,EV1110,COMPLIED,PERMIT,small,-87.615752,41.891767,ELEVATOR
FAILED,CN138056,OPEN,PERIODIC,small,-87.694972,41.857509,CONSERVATION
FAILED,CN065034,OPEN,COMPLAINT,small,-87.602056,41.732212,CONSERVATION
FAILED,CN070024,OPEN,COMPLAINT,small,-87.733232,41.901757,CONSERVATION
FAILED,EL0001,OPEN,COMPLAINT,small,-87.595166,41.765193,ELECTRICAL
FAILED,CN031023,OPEN,COMPLAINT,small,-87.765774,41.924093,SPECIAL INSPECTION PROGRAM
FAILED,CN104015,OPEN,COMPLAINT,small,-87.646324,41.721313,CONSERVATION
PASSED,CN197019,COMPLIED,COMPLAINT,small,-87.783064,41.929641,SPECIAL TASK FORCE
FAILED,CN065034,OPEN,COMPLAINT,small,-87.607523,41.751733,CONSERVATION
FAILED,CN070024,OPEN,COMPLAINT,small,-87.661399,41.806004,SPECIAL TASK FORCE
FAILED,CN073054,OPEN,COMPLAINT,small,-87.749759,41.920918,CONSERVATION
FAILED,CN197087,OPEN,COMPLAINT,small,-87.652245,41.780689,CONSERVATION
FAILED,CN031013,OPEN,PERIODIC,small,-87.615700,41.777314,CONSERVATION
FAILED,CN101015,OPEN,COMPLAINT,small,-87.583025,41.750817,CONSERVATION
FAILED,NC2011,OPEN,COMPLAINT,small,-87.729989,41.897513,NEW CONSTRUCTION
PASSED,CN138106,COMPLIED,COMPLAINT,small,-87.625372,41.853771,CONSERVATION
PASSED,VT1010,COMPLIED,PERMIT,small,-87.676534,41.909926,VENTILATION
FAILED,CN104025,COMPLIED,COMPLAINT,small,-87.732835,41.878674,CONSERVATION
FAILED,CN066034,OPEN,COMPLAINT,small,-87.719085,41.861507,CONSERVATION
FAILED,CN076084,OPEN,PERIODIC,small,-87.765332,41.889376,CONSERVATION
FAILED,CN064014,OPEN,COMPLAINT,small,-87.663932,41.938745,CONSERVATION
FAILED,EV1110,OPEN,PERMIT,small,-87.629106,41.876470,ELEVATOR
PASSED,EL0018,COMPLIED,COMPLAINT,small,-87.646250,41.748185,ELECTRICAL
FAILED,EL0096,OPEN,COMPLAINT,small,-87.656418,41.947317,SIGNS
FAILED,NC3022,OPEN,COMPLAINT,small,-87.720655,41.939284,CONSERVATION
