INSPECTION_STATUS,VIOLATION_CODE,VIOLATION_STATUS,INSPECTION_CATEGORY,PROPERTY_GROUP,LONGITUDE,LATITUDE,DEPARTMENT_BUREAU
FAILED,EL0085,OPEN,COMPLAINT,small,-87.640565,41.773866,SPECIAL TASK FORCE
PASSED,BR2010,COMPLIED,PERIODIC,small,-87.717514,41.770930,BOILER
FAILED,CN190019,OPEN,PERIODIC,small,-87.651228,41.930957,CONSERVATION
FAILED,CN138106,OPEN,COMPLAINT,small,-87.705723,41.800685,CONSERVATION
FAILED,CN077014,OPEN,COMPLAINT,small,-87.819208,41.940458,CONSERVATION
FAILED,EV1111,OPEN,PERIODIC,small,-87.668501,41.977860,ELEVATOR
FAILED,VT1010,OPEN,PERMIT,small,-87.748929,41.954251,VENTILATION
FAILED,CN194029,OPEN,PERIODIC,small,-87.589215,41.798572,CONSERVATION
FAILED,PL171027,OPEN,COMPLAINT,small,-87.687025,41.749867,PLUMBING
PASSED,ELGB10,COMPLIED,PERMIT,small,-87.625965,41.693352,ELECTRICAL
FAILED,CN197019,OPEN,PERIODIC,small,-87.656866,41.987011,CONSERVATION
FAILED,EL0025,OPEN,COMPLAINT,small,-87.665129,41.750222,SPECIAL TASK FORCE
FAILED,CN070034,OPEN,COMPLAINT,small,-87.725224,41.871593,CONSERVATION
FAILED,CN065034,OPEN,PERIODIC,small,-87.637933,41.710779,CONSERVATION
FAILED,CN103015,OPEN,COMPLAINT,small,-87.747953,41.873184,SPECIAL TASK FORCE
FAILED,EL0096,OPEN,COMPLAINT,small,-87.674707,41.910639,SIGNS
FAILED,CN061014,OPEN,PERIODIC,small,-87.665125,41.994196,CONSERVATION
FAILED,EL0002,OPEN,COMPLAINT,small,-87.726787,41.852449,CONSERVATION
FAILED,CN065034,OPEN,COMPLAINT,small,-87.551509,41.753006,CONSERVATION
FAILED,CN065034,OPEN,COMPLAINT,small,-87.669931,41.982241,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.717972,41.865232,SPECIAL TASK FORCE
FAILED,CN196029,OPEN,COMPLAINT,small,-87.700273,41.820975,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.564448,41.714187,CONSERVATION
FAILED,CN101015,OPEN,COMPLAINT,small,-87.639683,41.679024,CONSERVATION
FAILED,EV1110,OPEN,PERIODIC,small,-87.647470,41.880554,ELEVATOR
FAILED,CN136016,OPEN,COMPLAINT,small,-87.644452,41.772520,SPECIAL TASK FORCE
FAILED,EV1110,OPEN,PERMIT,small,-87.764430,41.872086,ELEVATOR
FAILED,CN070024,OPEN,COMPLAINT,small,-87.720074,41.854512,CONSERVATION
FAILED,CN104035,OPEN,PERIODIC,small,-87.688375,41.955895,CONSERVATION
FAILED,CN198019,OPEN,COMPLAINT,small,-87.620173,41.708377,CONSERVATION
FAILED,NC5042,OPEN,PERIODIC,small,-87.633710,41.882852,CONSERVATION
PASSED,EV1111,COMPLIED,PERMIT,small,-87.729142,41.960396,ELEVATOR
PASSED,VT1010,COMPLIED,PERMIT,small,-87.676711,41.889195,VENTILATION
FAILED,CN198019,OPEN,COMPLAINT,small,-87.684649,41.790312,CONSERVATION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.651723,41.840493,CONSERVATION
PASSED,EV1110,COMPLIED,PERMIT,small,-87.656289,41.977148,ELEVATOR
FAILED,PL237014,OPEN,COMPLAINT,small,-87.687540,41.996267,SPECIAL TASK FORCE
