INSPECTION_STATUS,VIOLATION_CODE,VIOLATION_STATUS,INSPECTION_CATEGORY,PROPERTY_GROUP,LONGITUDE,LATITUDE,DEPARTMENT_BUREAU
FAILED,EV1110,OPEN,PERMIT,small,-87.624272,41.900802,ELEVATOR
FAILED,CN198019,OPEN,PERIODIC,small,-87.597076,41.747606,CONSERVATION
FAILED,CN061014,COMPLIED,COMPLAINT,small,-87.731010,41.861834,CONSERVATION
PASSED,VT1010,OPEN,PERMIT,small,-87.755132,41.941350,VENTILATION
FAILED,CN196019,OPEN,COMPLAINT,small,-87.623516,41.768188,CONSERVATION
FAILED,CN105055,OPEN,COMPLAINT,small,-87.761700,41.911516,CONSERVATION
FAILED,PL194029,OPEN,COMPLAINT,small,-87.649703,41.779784,SPECIAL TASK FORCE
FAILED,PL157047,OPEN,COMPLAINT,small,-87.580294,41.762580,PLUMBING
FAILED,CN065014,OPEN,PERIODIC,small,-87.663991,41.951449,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.701364,41.970992,CONSERVATION
PASSED,RF301051,COMPLIED,PERMIT,small,-87.680100,41.910328,REFRIGERATION
FAILED,EV1110,OPEN,PERMIT,small,-87.640565,41.932996,ELEVATOR
FAILED,CN070014,COMPLIED,COMPLAINT,small,-87.697191,41.789333,CONSERVATION
FAILED,CN070014,OPEN,COMPLAINT,small,-87.729228,41.876021,CONSERVATION
FAILED,EL0019,OPEN,COMPLAINT,small,-87.666304,41.752028,ELECTRICAL
FAILED,CN190029,OPEN,COMPLAINT,small,-87.701839,41.956480,CONSERVATION
FAILED,EL0085,OPEN,COMPLAINT,small,-87.673140,41.794039,SPECIAL TASK FORCE
FAILED,CN136016,OPEN,COMPLAINT,small,-87.555167,41.751508,CONSERVATION
FAILED,CN070014,COMPLIED,COMPLAINT,small,-87.670983,42.016921,CONSERVATION
FAILED,199029,COMPLIED,PERIODIC,small,-87.625372,41.890005,VENTILATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.738258,41.922624,CONSERVATION
PASSED,EV1110,COMPLIED,PERMIT,small,-87.654772,41.972894,ELEVATOR
FAILED,CN041063,OPEN,COMPLAINT,small,-87.598678,41.775999,CONSERVATION
PASSED,EL0066,COMPLIED,COMPLAINT,small,-87.754813,41.947967,ELECTRICAL
PASSED,EV1110,COMPLIED,PERMIT,small,-87.626998,41.855389,ELEVATOR
FAILED,PL157047,OPEN,COMPLAINT,small,-87.633252,41.798657,CONSERVATION
FAILED,NC2022,OPEN,COMPLAINT,small,-87.572091,41.746516,NEW CONSTRUCTION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.728069,41.854253,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.732971,41.922259,CONSERVATION
FAILED,EL0086,OPEN,PERMIT,small,-87.664847,41.752361,ELECTRICAL
PASSED,VT4010,COMPLIED,COMPLAINT,small,-87.673798,41.960420,VENTILATION
FAILED,CN138086,OPEN,COMPLAINT,small,-87.703621,41.932599,CONSERVATION
FAILED,CN103035,OPEN,COMPLAINT,small,-87.632778,41.851076,CONSERVATION
PASSED,BR1001,COMPLIED,PERIODIC,small,-87.604781,41.740305,BOILER
FAILED,CN061014,OPEN,COMPLAINT,small,-87.717914,41.863084,CONSERVATION
