INSPECTION_STATUS,VIOLATION_CODE,VIOLATION_STATUS,INSPECTION_CATEGORY,PROPERTY_GROUP,LONGITUDE,LATITUDE,DEPARTMENT_BUREAU
FAILED,EL0031,OPEN,COMPLAINT,small,-87.784249,41.928701,ELECTRICAL
FAILED,CN198019,OPEN,PERIODIC,small,-87.590224,41.796549,CONSERVATION
FAILED,CN031023,OPEN,PERIODIC,small,-87.682616,41.884383,CONSERVATION
FAILED,CN198019,OPEN,COMPLAINT,small,-87.663800,42.002554,CONSERVATION
PASSED,PL151137,COMPLIED,PERMIT,small,-87.723774,41.855947,PLUMBING
FAILED,CN066034,OPEN,COMPLAINT,small,-87.646258,41.748468,CONSERVATION
FAILED,PL153017,OPEN,COMPLAINT,small,-87.689628,41.984726,SPECIAL TASK FORCE
PASSED,ELSR06,COMPLIED,PERMIT,small,-87.733122,41.852361,ELECTRICAL
FAILED,CN196029,OPEN,COMPLAINT,small,-87.686938,41.760220,CONSERVATION
FAILED,CN063014,OPEN,PERIODIC,small,-87.709847,41.937124,CONSERVATION
FAILED,CN138056,OPEN,COMPLAINT,small,-87.611325,41.701961,CONSERVATION
FAILED,CN136016,OPEN,COMPLAINT,small,-87.768916,41.895346,CONSERVATION
FAILED,CN141016,OPEN,COMPLAINT,small,-87.736476,41.879523,CONSERVATION
FAILED,VT3020,OPEN,COMPLAINT,small,-87.712046,41.939404,VENTILATION
FAILED,CN015062,OPEN,COMPLAINT,small,-87.650118,41.690554,CONSERVATION
FAILED,EV1110,OPEN,PERIODIC,small,-87.756211,41.924216,ELEVATOR
FAILED,CN198019,OPEN,PERIODIC,small,-87.765399,41.891186,CONSERVATION
FAILED,CN065024,OPEN,PERIODIC,small,-87.700024,41.939270,CONSERVATION
FAILED,CN071024,OPEN,COMPLAINT,small,-87.620035,41.768115,CONSERVATION
FAILED,CN062034,OPEN,PERIODIC,small,-87.664118,41.781387,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.660151,41.769319,CONSERVATION
FAILED,CN073024,OPEN,COMPLAINT,small,-87.659795,41.951064,CONSERVATION
FAILED,CN197019,OPEN,COMPLAINT,small,-87.670037,41.810806,CONSERVATION
PASSED,EV1110,COMPLIED,PERIODIC,small,-87.627119,41.860600,ELEVATOR
FAILED,CN031023,OPEN,COMPLAINT,small,-87.691770,41.855479,CONSERVATION
PASSED,EV1110,COMPLIED,PERMIT,large,-87.625842,41.885838,ELEVATOR
PASSED,EV1111,COMPLIED,PERMIT,small,-87.655712,41.883109,ELEVATOR
FAILED,CN196019,OPEN,PERIODIC,small,-87.575269,41.767907,CONSERVATION
FAILED,CN015012,OPEN,COMPLAINT,small,-87.568076,41.759079,CONSERVATION
FAILED,CN061014,OPEN,PERIODIC,small,-87.713441,41.909924,CONSERVATION
FAILED,EL0016,OPEN,COMPLAINT,small,-87.733828,41.917181,CONSERVATION
FAILED,PL237020,OPEN,COMPLAINT,small,-87.726265,41.878972,SPECIAL TASK FORCE
FAILED,CN138106,OPEN,COMPLAINT,small,-87.594131,41.751606,CONSERVATION
FAILED,EL0024,OPEN,COMPLAINT,small,-87.661988,41.782093,SPECIAL TASK FORCE
FAILED,CN101015,OPEN,COMPLAINT,small,-87.670048,41.765330,CONSERVATION
FAILED,CN197019,OPEN,COMPLAINT,small,-87.721172,41.903954,CONSERVATION
FAILED,NC2020,OPEN,COMPLAINT,small,-87.671587,41.788856,CONSERVATION
FAILED,CN105055,OPEN,PERIODIC,small,-87.595226,41.801876,CONSERVATION
FAILED,EL0024,OPEN,COMPLAINT,small,-87.716289,41.784329,SPECIAL TASK FORCE
FAILED,CN138056,COMPLIED,COMPLAINT,small,-87.617147,41.702502,CONSERVATION
FAILED,CN044013,OPEN,PERIODIC,small,-87.635262,41.895469,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.608820,41.808676,CONSERVATION
FAILED,EV1110,OPEN,PERMIT,small,-87.620534,41.853651,ELEVATOR
FAILED,EV1110,OPEN,COMPLAINT,small,-87.631900,41.901727,ELEVATOR
FAILED,RF301031,OPEN,PERMIT,small,-87.674581,41.900192,REFRIGERATION
FAILED,CN070024,OPEN,COMPLAINT,small,-87.689687,41.782558,CONSERVATION
FAILED,PL161027,OPEN,COMPLAINT,small,-87.595201,41.811245,SPECIAL TASK FORCE
FAILED,CN190019,OPEN,COMPLAINT,small,-87.660858,41.796393,CONSERVATION
FAILED,CN063014,OPEN,COMPLAINT,small,-87.811115,41.945074,CONSERVATION
FAILED,CN138106,OPEN,COMPLAINT,small,-87.780851,41.960964,CONSERVATION
FAILED,CN138106,OPEN,COMPLAINT,small,-87.642260,41.806992,CONSERVATION
