INSPECTION_STATUS,VIOLATION_CODE,VIOLATION_STATUS,INSPECTION_CATEGORY,PROPERTY_GROUP,LONGITUDE,LATITUDE,DEPARTMENT_BUREAU
FAILED,EV1111,COMPLIED,PERMIT,small,-87.665970,41.840837,ELEVATOR
FAILED,CN196029,OPEN,COMPLAINT,small,-87.760236,41.927617,CONSERVATION
FAILED,CN061024,OPEN,PERIODIC,small,-87.626317,41.850967,CONSERVATION
FAILED,NC2071,OPEN,COMPLAINT,small,-87.742928,41.927376,CONSERVATION
FAILED,PL151137,OPEN,PERMIT,small,-87.605962,41.751379,PLUMBING
FAILED,NC2011,OPEN,COMPLAINT,small,-87.659679,41.718149,NEW CONSTRUCTION
FAILED,CN131016,OPEN,COMPLAINT,small,-87.739947,41.734661,CONSERVATION
FAILED,NC2021,OPEN,COMPLAINT,small,-87.749124,41.975228,NEW CONSTRUCTION
FAILED,CN197087,OPEN,COMPLAINT,small,-87.711217,41.959454,CONSERVATION
FAILED,CN073014,OPEN,COMPLAINT,small,-87.667066,41.743904,CONSERVATION
FAILED,CN134036,OPEN,COMPLAINT,small,-87.649612,41.738183,CONSERVATION
FAILED,CN079014,OPEN,COMPLAINT,small,-87.620619,41.676782,CONSERVATION
FAILED,CN104015,OPEN,COMPLAINT,small,-87.604542,41.731134,CONSERVATION
FAILED,CN073044,OPEN,COMPLAINT,small,-87.651251,41.789244,CONSERVATION
FAILED,CN061014,OPEN,PERIODIC,small,-87.594130,41.751512,CONSERVATION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.659320,41.947543,CONSERVATION
FAILED,CN070014,OPEN,COMPLAINT,small,-87.649709,41.776524,CONSERVATION
FAILED,CN076054,OPEN,COMPLAINT,small,-87.617147,41.702502,CONSERVATION
FAILED,CN066034,OPEN,PERIODIC,small,-87.763537,41.898218,CONSERVATION
PASSED,BR1001,COMPLIED,PERIODIC,small,-87.734195,41.836020,BOILER
FAILED,CN065014,OPEN,COMPLAINT,small,-87.753065,41.897435,CONSERVATION
FAILED,CN017012,OPEN,COMPLAINT,small,-87.722649,41.933782,CONSERVATION
FAILED,CN194039,OPEN,COMPLAINT,small,-87.697180,41.788938,CONSERVATION
FAILED,CN138056,OPEN,COMPLAINT,small,-87.683703,41.992339,CONSERVATION
FAILED,EL0002,OPEN,COMPLAINT,small,-87.669005,41.782845,ELECTRICAL
FAILED,CN198019,OPEN,COMPLAINT,small,-87.601263,41.746441,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.767537,41.964956,CONSERVATION
PASSED,EL0085,COMPLIED,COMPLAINT,small,-87.783064,41.929641,SPECIAL TASK FORCE
FAILED,CN067024,OPEN,COMPLAINT,small,-87.649159,41.766748,CONSERVATION
FAILED,CN077014,OPEN,COMPLAINT,small,-87.609577,41.773619,CONSERVATION
FAILED,EV1110,COMPLIED,PERMIT,small,-87.633880,41.893884,ELEVATOR
FAILED,PL157047,OPEN,COMPLAINT,small,-87.646947,41.775026,CONSERVATION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.765685,41.910309,CONSERVATION
FAILED,CN138056,OPEN,COMPLAINT,small,-87.693449,41.909425,CONSERVATION
FAILED,CN197079,OPEN,PERIODIC,small,-87.613360,41.803169,CONSERVATION
FAILED,CN197019,OPEN,PERIODIC,small,-87.660885,41.994658,CONSERVATION
FAILED,EV1110,OPEN,PERMIT,small,-87.619109,41.852738,ELEVATOR
FAILED,CN101025,OPEN,COMPLAINT,small,-87.667716,41.814912,CONSERVATION
FAILED,PL155017,OPEN,COMPLAINT,small,-87.671794,41.785717,CONSERVATION
FAILED,CN132016,OPEN,COMPLAINT,small,-87.693373,41.783702,CONSERVATION
FAILED,CN076044,OPEN,COMPLAINT,small,-87.674874,41.764084,CONSERVATION
FAILED,CN138106,OPEN,COMPLAINT,small,-87.649703,41.779784,SPECIAL TASK FORCE
FAILED,CN196029,OPEN,COMPLAINT,small,-87.752521,41.927034,CONSERVATION
FAILED,EL0096,OPEN,COMPLAINT,small,-87.708188,41.961297,SIGNS
FAILED,CN079014,OPEN,COMPLAINT,small,-87.543124,41.740809,CONSERVATION
FAILED,CN070014,OPEN,COMPLAINT,small,-87.750356,41.920640,CONSERVATION
FAILED,CN073014,OPEN,COMPLAINT,small,-87.660893,41.797818,CONSERVATION
