INSPECTION_STATUS,VIOLATION_CODE,VIOLATION_STATUS,INSPECTION_CATEGORY,PROPERTY_GROUP,LONGITUDE,LATITUDE,DEPARTMENT_BUREAU
FAILED,EV1111,OPEN,PERIODIC,small,-87.668501,41.977860,ELEVATOR
FAILED,CN104025,OPEN,COMPLAINT,small,-87.669409,41.705460,CONSERVATION
PASSED,VT1030,COMPLIED,PERMIT,small,-87.649569,41.907568,VENTILATION
FAILED,RF304071,OPEN,PERIODIC,small,-87.766267,41.927648,REFRIGERATION
FAILED,EL0086,OPEN,COMPLAINT,small,-87.684075,41.789888,SPECIAL TASK FORCE
FAILED,CN102015,OPEN,COMPLAINT,small,-87.725776,41.889714,CONSERVATION
FAILED,CN015012,OPEN,COMPLAINT,small,-87.708625,41.844358,SPECIAL INSPECTION PROGRAM
FAILED,CN197087,OPEN,PERIODIC,small,-87.624248,41.860117,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.758682,41.873010,CONSERVATION
FAILED,PL237020,OPEN,COMPLAINT,small,-87.752305,41.910352,SPECIAL TASK FORCE
FAILED,CN070024,OPEN,COMPLAINT,small,-87.612031,41.693463,CONSERVATION
FAILED,CN041063,OPEN,COMPLAINT,small,-87.550935,41.653249,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.784315,41.968346,CONSERVATION
FAILED,CN140056,OPEN,COMPLAINT,small,-87.805178,41.936860,CONSERVATION
FAILED,IR0014,OPEN,COMPLAINT,small,-87.650267,41.949217,IRON
FAILED,CN190019,OPEN,COMPLAINT,small,-87.753221,41.968765,CONSERVATION
FAILED,PL162017,OPEN,COMPLAINT,small,-87.765706,41.907717,SPECIAL TASK FORCE
FAILED,CN103015,OPEN,PERIODIC,small,-87.557212,41.760437,CONSERVATION
FAILED,CN106015,OPEN,COMPLAINT,small,-87.672147,41.957475,CONSERVATION
PASSED,VT1010,COMPLIED,PERMIT,small,-87.786066,41.937801,VENTILATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.680345,41.971439,CONSERVATION
FAILED,CN074014,OPEN,COMPLAINT,small,-87.654466,41.783959,CONSERVATION
FAILED,CN063024,OPEN,COMPLAINT,small,-87.729338,41.846540,CONSERVATION
FAILED,CN197019,OPEN,COMPLAINT,small,-87.650054,41.840090,CONSERVATION
PASSED,CN074024,COMPLIED,COMPLAINT,small,-87.658254,41.778110,CONSERVATION
FAILED,CN102015,OPEN,PERIODIC,small,-87.687189,41.976030,CONSERVATION
FAILED,PL157047,OPEN,COMPLAINT,small,-87.726835,41.873322,PLUMBING
FAILED,CN104025,OPEN,COMPLAINT,small,-87.607479,41.753181,CONSERVATION
FAILED,CN165017,OPEN,COMPLAINT,small,-87.545942,41.735525,CONSERVATION
PASSED,EL0036,COMPLIED,COMPLAINT,small,-87.696465,41.997506,ELECTRICAL
FAILED,EV1111,COMPLIED,PERMIT,small,-87.647777,41.895266,ELEVATOR
FAILED,CN070024,OPEN,COMPLAINT,small,-87.635426,41.668135,CONSERVATION
FAILED,CN061034,OPEN,COMPLAINT,small,-87.608219,41.690347,SPECIAL INSPECTION PROGRAM
FAILED,RF301031,OPEN,PERMIT,small,-87.758649,41.895018,REFRIGERATION
FAILED,RF301031,OPEN,PERMIT,small,-87.686771,41.898644,REFRIGERATION
FAILED,CN015062,OPEN,PERIODIC,small,-87.616928,41.816261,CONSERVATION
FAILED,PL237020,OPEN,COMPLAINT,small,-87.656222,41.805169,SPECIAL TASK FORCE
FAILED,EL0091,OPEN,COMPLAINT,small,-87.673319,41.808412,SPECIAL TASK FORCE
FAILED,CN101015,OPEN,PERIODIC,small,-87.624024,41.855546,SPECIAL INSPECTION PROGRAM
FAILED,EV1111,OPEN,PERIODIC,small,-87.776546,41.968460,ELEVATOR
FAILED,EL0010,OPEN,COMPLAINT,small,-87.749274,41.892347,ELECTRICAL
FAILED,CN061014,OPEN,COMPLAINT,small,-87.557582,41.750966,CONSERVATION
FAILED,CN070014,OPEN,PERIODIC,small,-87.616549,41.813215,SPECIAL INSPECTION PROGRAM
FAILED,CN078014,OPEN,PERIODIC,small,-87.621718,41.785482,CONSERVATION
FAILED,CN197079,OPEN,COMPLAINT,small,-87.730968,41.882091,CONSERVATION
FAILED,CN074014,OPEN,COMPLAINT,small,-87.543663,41.650964,CONSERVATION
FAILED,EL0085,OPEN,COMPLAINT,small,-87.589372,41.756092,SPECIAL TASK FORCE
FAILED,CN196029,OPEN,COMPLAINT,small,-87.770716,41.967631,CONSERVATION
FAILED,EV1110,COMPLIED,PERMIT,small,-87.649930,41.853301,ELEVATOR
FAILED,CN190019,OPEN,COMPLAINT,small,-87.669540,41.978805,CONSERVATION
FAILED,CN197019,OPEN,COMPLAINT,small,-87.641879,41.813817,CONSERVATION
